;POSTCODE_VAN;POSTCODE_TOT;Aantal Aansluitingen;%Leveringsrichting;%Fysieke status;%Defintieve aansl (NRM);%Soort aansluiting;Soort aansluiting Naam;SJV;%SJV laag tarief;%Slimme Meter
2;1011AC;1011AC;22;100.0;81.82;100;41;G4;3938;0.0;18.18
4;1011AD;1011AE;11;100.0;45.45;100;82;G4;1248;0.0;9.09
7;1011AG;1011AH;27;100.0;100.0;100;96;G4;2199;0.0;14.81
10;1011AJ;1011AJ;15;100.0;93.33;100;73;G4;1722;0.0;33.33
13;1011AM;1011AN;28;100.0;96.43;100;86;G4;2662;0.0;50.0
16;1011AP;1011AP;19;100.0;73.68;100;89;G4;2526;0.0;42.11
18;1011AR;1011AR;19;100.0;100.0;100;63;G4;2547;0.0;26.32
20;1011AS;1011AV;20;100.0;100.0;100;65;G4;5914;0.0;40.0
24;1011AW;1011AW;13;100.0;100.0;100;92;G4;1375;0.0;7.69
26;1011AX;1011AX;14;100.0;92.86;100;93;G4;2408;0.0;71.43
28;1011AZ;1011AZ;26;100.0;69.23;100;92;G4;1704;0.0;65.38
30;1011BA;1011BA;15;100.0;40.0;100;87;G4;1221;0.0;33.33
32;1011BB;1011BC;22;100.0;95.45;100;91;G4;2163;0.0;40.91
34;1011BD;1011BD;19;100.0;100.0;100;89;G4;2493;0.0;68.42
36;1011BE;1011BG;16;100.0;93.75;100;88;G4;2061;0.0;6.25
38;1011BH;1011BH;28;100.0;92.86;100;82;G4;2090;0.0;14.29
40;1011BJ;1011BJ;16;100.0;100.0;100;69;G4;3333;0.0;12.5
42;1011BK;1011BK;14;100.0;100.0;100;86;G4;1602;0.0;0.0
44;1011BL;1011BM;20;100.0;100.0;100;85;G4;1494;0.0;10.0
46;1011BN;1011BN;15;100.0;86.67;100;73;G4;1554;0.0;13.33
48;1011BP;1011BP;14;100.0;92.86;100;86;G4;2739;0.0;7.14
50;1011BR;1011BR;11;100.0;100.0;100;91;G4;1478;0.0;0.0
52;1011BS;1011BS;27;100.0;74.07;100;70;G4;2608;0.0;48.15
54;1011BT;1011BT;27;100.0;96.3;100;89;G4;1717;0.0;44.44
56;1011BV;1011BV;21;100.0;66.67;100;67;G4;1968;0.0;52.38
58;1011BW;1011BW;27;100.0;100.0;100;100;G4;1198;0.0;74.07
60;1011BX;1011BX;20;100.0;100.0;100;100;G4;1103;0.0;95.0
62;1011BZ;1011BZ;25;100.0;100.0;100;80;G4;1227;0.0;84.0
64;1011CA;1011CA;24;100.0;79.17;100;79;G4;1459;0.0;75.0
66;1011CB;1011CB;18;100.0;94.44;100;100;G4;1402;0.0;94.44
68;1011CC;1011CC;18;100.0;100.0;100;89;G4;1804;0.0;61.11
69;1011CD;1011CD;15;100.0;100.0;100;100;G4;1283;0.0;93.33
72;1011CE;1011CH;34;100.0;97.06;100;88;G4;2273;0.0;23.53
75;1011CJ;1011CJ;15;100.0;100.0;100;100;G4;1327;0.0;0.0
77;1011CK;1011CK;12;100.0;100.0;100;100;G4;1276;0.0;0.0
79;1011CL;1011CM;59;100.0;96.61;100;93;G4;1127;0.0;40.68
82;1011CN;1011CR;20;100.0;100.0;100;85;G4;2476;0.0;0.0
84;1011CS;1011CS;22;100.0;100.0;100;86;G4;1559;0.0;0.0
86;1011CT;1011CT;17;100.0;94.12;100;100;G4;1299;0.0;0.0
88;1011CV;1011CV;17;100.0;100.0;100;100;G4;1406;0.0;0.0
90;1011CW;1011CW;13;100.0;100.0;100;100;G4;1097;0.0;0.0
92;1011CX;1011CX;19;100.0;100.0;100;95;G4;1050;0.0;0.0
94;1011CZ;1011CZ;19;100.0;100.0;100;95;G4;1383;0.0;21.05
96;1011DB;1011DD;109;100.0;97.25;100;98;G4;807;0.0;88.99
100;1011DL;1011EA;46;100.0;93.48;100;85;G4;1942;0.0;21.74
103;1011EB;1011EB;21;100.0;100.0;100;100;G4;1111;0.0;38.1
105;1011EC;1011EC;18;100.0;88.89;100;67;G4;2605;0.0;0.0
107;1011ED;1011ED;12;100.0;100.0;100;92;G4;1131;0.0;0.0
109;1011EE;1011EE;16;100.0;100.0;100;100;G4;971;0.0;0.0
111;1011EG;1011EG;21;100.0;100.0;100;95;G4;3138;0.0;0.0
113;1011EH;1011EH;32;100.0;100.0;100;91;G4;1489;0.0;12.5
115;1011EJ;1011EJ;34;100.0;100.0;100;94;G4;1550;0.0;2.94
116;1011EK;1011EK;23;100.0;91.3;100;87;G4;2963;0.0;4.35
119;1011EL;1011EL;37;100.0;89.19;100;89;G4;1426;0.0;2.7
121;1011EM;1011EM;15;100.0;100.0;100;80;G4;2551;0.0;0.0
123;1011EN;1011EN;25;100.0;100.0;100;92;G4;2775;0.0;0.0
125;1011ER;1011ER;10;100.0;100.0;100;100;G4;1871;0.0;50.0
127;1011ES;1011ET;38;100.0;100.0;100;97;G4;1462;0.0;5.26
129;1011EV;1011EW;44;100.0;97.73;100;98;G4;1364;0.0;27.27
131;1011EX;1011EX;25;100.0;100.0;100;96;G4;1260;0.0;16.0
133;1011EZ;1011GA;31;100.0;100.0;100;97;G4;1130;0.0;38.71
136;1011GB;1011GD;60;100.0;98.33;100;97;G4;1266;0.0;81.67
139;1011GG;1011GG;19;100.0;100.0;100;100;G4;2170;0.0;63.16
141;1011GH;1011GH;20;100.0;100.0;100;90;G4;1272;0.0;75.0
143;1011GJ;1011GJ;16;100.0;100.0;100;100;G4;1307;0.0;81.25
145;1011GK;1011GL;79;100.0;100.0;100;99;G4;918;0.0;69.62
147;1011GM;1011GM;18;100.0;100.0;100;100;G4;1517;0.0;88.89
149;1011GN;1011GN;26;100.0;100.0;100;96;G4;1267;0.0;65.38
151;1011GP;1011GR;37;100.0;100.0;100;100;G4;1085;0.0;64.86
154;1011GS;1011GS;36;100.0;94.44;100;89;G4;1566;0.0;58.33
156;1011GT;1011GT;10;100.0;100.0;100;90;G4;829;0.0;90.0
158;1011GV;1011GV;15;100.0;86.67;100;87;G4;1468;0.0;60.0
160;1011GW;1011GW;10;100.0;90.0;100;60;G4;4174;0.0;60.0
162;1011GX;1011GX;13;100.0;100.0;100;92;G4;1232;0.0;100.0
164;1011GZ;1011GZ;34;100.0;100.0;100;100;G4;863;0.0;88.24
166;1011HA;1011HB;205;100.0;99.51;100;98;G4;1188;0.0;16.59
168;1011HC;1011HC;48;100.0;79.17;100;96;G4;987;0.0;60.42
170;1011HD;1011HD;40;100.0;57.5;100;95;G4;1424;0.0;52.5
172;1011HE;1011HE;18;100.0;100.0;100;94;G4;1376;0.0;61.11
174;1011HG;1011HG;26;100.0;100.0;100;88;G4;1040;0.0;96.15
176;1011HH;1011HH;20;100.0;100.0;100;100;G4;1314;0.0;90.0
178;1011HJ;1011HJ;14;100.0;100.0;100;79;G4;1701;0.0;50.0
180;1011HK;1011HK;10;100.0;100.0;100;90;G4;1916;0.0;70.0
182;1011HL;1011HL;20;100.0;100.0;100;100;G4;1133;0.0;80.0
184;1011HM;1011HP;24;100.0;95.83;100;83;G4;1666;0.0;95.83
186;1011HR;1011HR;42;100.0;100.0;100;90;G4;1487;0.0;83.33
188;1011HS;1011HS;38;100.0;100.0;100;89;G4;1533;0.0;81.58
190;1011HT;1011HT;20;100.0;100.0;100;90;G4;1904;0.0;95.0
192;1011HV;1011HV;20;100.0;100.0;100;85;G4;1649;0.0;90.0
194;1011HW;1011HW;23;100.0;100.0;100;91;G4;1884;0.0;78.26
196;1011HX;1011HX;11;100.0;100.0;100;91;G4;1525;0.0;90.91
198;1011HZ;1011HZ;38;100.0;97.37;100;87;G4;1624;0.0;94.74
200;1011JA;1011JA;18;100.0;94.44;100;83;G4;1642;0.0;88.89
202;1011JB;1011JB;36;100.0;97.22;100;89;G4;1190;0.0;75.0
204;1011JC;1011JH;91;100.0;96.7;100;95;G4;1633;0.0;75.82
207;1011JJ;1011JJ;10;100.0;100.0;100;80;G4;2591;0.0;10.0
209;1011JK;1011JK;11;100.0;81.82;100;91;G4;985;0.0;18.18
211;1011JL;1011JL;27;100.0;100.0;100;96;G4;1366;0.0;48.15
213;1011JM;1011JM;14;100.0;71.43;100;86;G4;1474;0.0;7.14
215;1011JN;1011JN;16;100.0;100.0;100;81;G4;1912;0.0;93.75
217;1011JP;1011JP;11;100.0;100.0;100;91;G4;2748;0.0;100.0
219;1011JR;1011JR;12;100.0;100.0;100;100;G4;1748;0.0;100.0
221;1011JS;1011JT;20;100.0;100.0;100;75;G4;2701;0.0;30.0
223;1011JV;1011JV;17;100.0;94.12;100;76;G4;2672;0.0;0.0
225;1011JW;1011JX;20;100.0;95.0;100;65;G4;3359;0.0;0.0
228;1011JZ;1011JZ;14;100.0;100.0;100;86;G4;1937;0.0;0.0
230;1011KA;1011KA;30;100.0;100.0;100;97;G4;1847;0.0;36.67
232;1011KB;1011KB;21;100.0;100.0;100;81;G4;3332;0.0;90.48
234;1011KC;1011KC;24;100.0;100.0;100;88;G4;1751;0.0;75.0
236;1011KD;1011KD;14;100.0;71.43;100;86;G4;2225;0.0;42.86
238;1011KE;1011KH;23;100.0;100.0;100;70;G4;3532;0.0;73.91
241;1011KJ;1011KJ;32;100.0;96.88;100;94;G4;1248;0.0;43.75
243;1011KK;1011KK;26;100.0;100.0;100;100;G4;1315;0.0;3.85
245;1011KL;1011KM;11;100.0;100.0;100;91;G4;3519;0.0;54.55
247;1011KN;1011KN;21;100.0;90.48;100;90;G4;1278;0.0;61.9
249;1011KP;1011KP;25;100.0;76.0;100;72;G4;1357;0.0;24.0
251;1011KR;1011KR;18;100.0;83.33;100;67;G4;1619;0.0;33.33
253;1011KS;1011KS;13;100.0;100.0;100;100;G4;1874;0.0;53.85
255;1011KT;1011KT;27;100.0;96.3;100;96;G4;2086;0.0;81.48
257;1011KV;1011KW;86;100.0;98.84;100;99;G4;1032;0.0;27.91
259;1011KX;1011KZ;34;100.0;91.18;100;82;G4;1912;0.0;26.47
261;1011LA;1011LA;11;100.0;90.91;100;64;G4;1882;0.0;0.0
263;1011LB;1011LB;26;100.0;100.0;100;100;G4;1172;0.0;0.0
265;1011LC;1011LC;13;100.0;92.31;100;92;G4;1927;0.0;69.23
267;1011LD;1011LD;41;100.0;97.56;100;98;G4;1733;0.0;51.22
269;1011LE;1011LE;38;100.0;100.0;100;97;G4;1452;0.0;5.26
271;1011LG;1011LH;23;100.0;100.0;100;100;G4;1497;0.0;0.0
274;1011LJ;1011LJ;15;100.0;100.0;100;93;G4;1018;0.0;20.0
276;1011LK;1011LL;30;100.0;96.67;100;90;G4;1656;0.0;0.0
278;1011LM;1011LM;115;100.0;100.0;100;97;G4;1272;0.0;2.61
280;1011LN;1011LP;15;100.0;100.0;100;93;G4;1367;0.0;6.67
282;1011LR;1011LR;14;100.0;100.0;100;93;G4;1125;0.0;50.0
284;1011LS;1011LS;13;100.0;100.0;100;92;G4;1581;0.0;0.0
286;1011LT;1011LT;13;100.0;92.31;100;100;G4;826;0.0;0.0
288;1011LV;1011LV;16;100.0;100.0;100;94;G4;1105;0.0;6.25
290;1011LW;1011LW;31;100.0;100.0;100;94;G4;894;0.0;0.0
292;1011LX;1011LZ;30;100.0;80.0;100;80;G4;1339;0.0;3.33
295;1011MA;1011MB;40;100.0;100.0;100;100;G4;846;0.0;75.0
297;1011MC;1011MX;45;100.0;100.0;100;100;G4;912;0.0;20.0
309;1011MZ;1011MZ;31;100.0;100.0;100;100;G4;819;0.0;3.23
311;1011NA;1011NA;29;100.0;51.72;100;59;G4;1461;0.0;37.93
313;1011NB;1011NB;18;100.0;100.0;100;94;G4;1338;0.0;50.0
315;1011NC;1011NC;92;100.0;100.0;100;100;G4;931;0.0;1.09
317;1011ND;1011ND;24;100.0;100.0;100;96;G4;736;0.0;79.17
319;1011NE;1011NK;29;100.0;96.55;100;76;G4;4176;0.0;27.59
321;1011NM;1011NS;67;100.0;100.0;100;93;G4;1227;0.0;73.13
323;1011NV;1011NV;34;100.0;91.18;100;91;G4;1513;0.0;2.94
325;1011NX;1011PB;40;100.0;100.0;100;98;G4;1002;0.0;70.0
327;1011PC;1011PG;141;100.0;95.74;100;94;G4;1319;0.0;56.03
329;1011PL;1011PL;44;100.0;100.0;100;100;G4;957;0.0;43.18
331;1011PM;1011PM;21;100.0;95.24;100;90;G4;2701;0.0;57.14
333;1011PT;1011PT;17;100.0;94.12;100;94;G4;1526;0.0;11.76
335;1011PV;1011PW;22;100.0;90.91;100;91;G4;1087;0.0;22.73
338;1011PX;1011RA;24;100.0;91.67;100;96;G4;1437;0.0;0.0
342;1011RB;1011RE;35;100.0;85.71;100;77;G4;1788;0.0;2.86
345;1011RG;1011RG;18;100.0;88.89;100;100;G4;939;0.0;0.0
347;1011RH;1011RH;23;100.0;100.0;100;100;G4;855;0.0;0.0
349;1011RJ;1011RK;19;100.0;100.0;100;74;G4;1977;0.0;0.0
352;1011RL;1011RL;25;100.0;100.0;100;84;G4;1638;0.0;4.0
354;1011RM;1011RM;12;100.0;91.67;100;83;G4;3371;0.0;0.0
356;1011RN;1011RN;18;100.0;83.33;100;61;G4;3006;0.0;0.0
358;1011RP;1011SB;75;100.0;98.67;100;68;G4;1665;0.0;4.0
361;1011SC;1011SC;12;100.0;100.0;100;83;G4;1981;0.0;0.0
363;1011SE;1011SP;49;100.0;100.0;100;84;G4;1753;0.0;6.12
366;1011SR;1011SR;18;100.0;94.44;100;100;G4;7;0.0;94.44
368;1011ST;1011ST;17;100.0;100.0;100;100;G4;10;0.0;100.0
370;1011SV;1011SV;17;100.0;94.12;100;100;G4;10;0.0;100.0
372;1011SW;1011SW;16;100.0;100.0;100;100;G4;9;0.0;93.75
374;1011SX;1011SX;17;100.0;100.0;100;100;G4;6;0.0;100.0
376;1011SZ;1011SZ;17;100.0;100.0;100;100;G4;19;0.0;100.0
378;1011TA;1011TB;54;100.0;100.0;100;94;G4;1685;0.0;1.85
380;1011TC;1011TC;44;100.0;90.91;100;86;G4;1903;0.0;0.0
382;1011TD;1011TD;11;100.0;100.0;100;82;G4;3975;0.0;27.27
384;1011TE;1011TE;27;100.0;55.56;100;96;G4;2254;0.0;0.0
386;1011TG;1011TG;23;100.0;100.0;100;87;G4;3034;0.0;0.0
388;1011TJ;1011TJ;24;100.0;95.83;100;88;G4;1340;0.0;54.17
390;1011TK;1011TL;25;100.0;100.0;100;96;G4;1126;0.0;44.0
392;1011TM;1011TM;18;100.0;72.22;100;89;G4;1427;0.0;27.78
394;1011TN;1011TP;19;100.0;52.63;100;95;G4;1304;0.0;0.0
397;1011TR;1011TR;18;100.0;94.44;100;100;G4;1446;0.0;22.22
399;1011TS;1011TS;18;100.0;72.22;100;78;G4;1211;0.0;11.11
401;1011TT;1011TT;22;100.0;100.0;100;86;G4;1708;0.0;22.73
403;1011TV;1011TV;70;100.0;98.57;100;91;G4;1261;0.0;2.86
405;1011TW;1011TW;19;100.0;84.21;100;79;G4;1994;0.0;0.0
407;1011TX;1011TX;31;100.0;100.0;100;100;G4;1124;0.0;12.9
409;1011TZ;1011TZ;78;100.0;100.0;100;97;G4;1133;0.0;3.85
411;1011VA;1011VA;13;100.0;100.0;100;100;G4;1233;0.0;76.92
413;1011VB;1011VB;13;100.0;61.54;100;100;G4;1109;0.0;15.38
415;1011VC;1011VK;55;100.0;94.55;100;95;G4;962;0.0;61.82
417;1011VL;1011VL;41;100.0;97.56;100;95;G4;2878;0.0;39.02
419;1011VM;1011VM;33;100.0;96.97;100;91;G4;2612;0.0;3.03
421;1011VP;1011VP;39;100.0;94.87;100;100;G4;1262;0.0;28.21
423;1011VR;1011VR;10;100.0;100.0;100;100;G4;629;0.0;100.0
425;1011VS;1011VS;21;100.0;100.0;100;100;G4;992;0.0;100.0
426;1011VX;1011WB;34;100.0;97.06;100;94;G4;2923;0.0;52.94
429;1011WC;1011WC;44;100.0;100.0;100;100;G4;941;0.0;56.82
431;1011WD;1011WD;34;100.0;100.0;100;100;G4;1082;0.0;17.65
433;1011XA;1011XA;12;100.0;100.0;100;100;G4;1313;0.0;100.0
435;1012AA;1012AE;43;100.0;93.02;100;70;G4;4977;0.0;32.56
441;1012AG;1012AK;45;100.0;95.56;100;89;G4;1672;0.0;35.56
446;1012AL;1012AL;45;100.0;100.0;100;82;G4;2624;0.0;0.0
448;1012AM;1012AR;45;100.0;95.56;100;91;G4;1456;0.0;4.44
450;1012AS;1012AS;35;100.0;88.57;100;89;G4;1862;0.0;5.71
452;1012AT;1012AT;16;100.0;100.0;100;81;G4;2036;0.0;0.0
454;1012AV;1012AV;23;100.0;95.65;100;87;G4;6372;0.0;0.0
456;1012AW;1012AW;19;100.0;100.0;100;95;G4;2102;0.0;5.26
458;1012AX;1012AX;12;100.0;100.0;100;67;G4;1922;0.0;8.33
460;1012AZ;1012AZ;56;100.0;96.43;100;91;G4;1331;0.0;0.0
462;1012BA;1012BA;63;100.0;96.83;100;94;G4;1875;0.0;1.59
464;1012BB;1012BB;25;100.0;100.0;100;68;G4;4975;0.0;12.0
466;1012BC;1012BC;22;100.0;95.45;100;95;G4;1696;0.0;13.64
468;1012BD;1012BD;15;100.0;93.33;100;93;G4;1494;0.0;40.0
470;1012BE;1012BG;33;100.0;96.97;100;91;G4;1721;0.0;12.12
472;1012BH;1012BH;22;100.0;90.91;100;68;G4;2538;0.0;0.0
474;1012BJ;1012BJ;28;100.0;100.0;100;93;G4;1907;0.0;3.57
476;1012BK;1012BK;15;100.0;100.0;100;93;G4;1438;0.0;0.0
478;1012BL;1012BL;14;100.0;100.0;100;79;G4;2083;0.0;0.0
480;1012BM;1012BM;32;100.0;93.75;100;100;G4;1699;0.0;0.0
482;1012BN;1012BN;21;100.0;76.19;100;90;G4;1373;0.0;0.0
484;1012BP;1012BP;31;100.0;100.0;100;90;G4;2374;0.0;3.23
486;1012BR;1012BS;46;100.0;95.65;100;93;G4;1079;0.0;0.0
488;1012BT;1012BT;16;100.0;100.0;100;100;G4;535;0.0;0.0
490;1012BV;1012BV;36;100.0;94.44;100;89;G4;3599;0.0;11.11
492;1012BW;1012BW;39;100.0;97.44;100;97;G4;1348;0.0;2.56
494;1012BX;1012BX;28;100.0;100.0;100;93;G4;1469;0.0;0.0
496;1012BZ;1012BZ;29;100.0;100.0;100;97;G4;1490;0.0;3.45
498;1012CA;1012CA;15;100.0;100.0;100;100;G4;1220;0.0;0.0
500;1012CB;1012CB;34;100.0;94.12;100;88;G4;1248;0.0;0.0
502;1012CC;1012CD;37;100.0;100.0;100;81;G4;1995;0.0;8.11
504;1012CE;1012CE;22;100.0;86.36;100;77;G4;1724;0.0;13.64
506;1012CH;1012CJ;29;100.0;100.0;100;100;G4;1421;0.0;0.0
508;1012CK;1012CK;14;100.0;100.0;100;100;G4;1219;0.0;0.0
510;1012CL;1012CL;12;100.0;100.0;100;75;G4;1648;0.0;16.67
512;1012CM;1012CR;40;100.0;90.0;100;78;G4;5154;0.0;7.5
515;1012CS;1012CS;15;100.0;100.0;100;73;G4;1576;0.0;13.33
517;1012CT;1012CT;19;100.0;100.0;100;89;G4;2069;0.0;0.0
519;1012CV;1012CV;10;100.0;100.0;100;90;G4;1520;0.0;0.0
520;1012CW;1012CW;23;100.0;78.26;100;83;G4;2306;0.0;8.7
523;1012CX;1012CX;13;100.0;92.31;100;85;G4;1980;0.0;0.0
525;1012CZ;1012CZ;32;100.0;100.0;100;91;G4;1598;0.0;3.13
527;1012DA;1012DA;40;100.0;77.5;100;88;G4;2390;0.0;2.5
529;1012DB;1012DB;20;100.0;100.0;100;70;G4;4432;0.0;10.0
531;1012DC;1012DC;24;100.0;100.0;100;83;G4;3426;0.0;0.0
533;1012DD;1012DD;13;100.0;100.0;100;77;G4;3706;0.0;7.69
535;1012DE;1012DE;18;100.0;100.0;100;89;G4;2068;0.0;11.11
537;1012DG;1012DG;25;100.0;100.0;100;84;G4;1547;0.0;0.0
539;1012DH;1012DH;10;100.0;100.0;100;90;G4;1337;0.0;0.0
541;1012DJ;1012DJ;17;100.0;88.24;100;94;G4;1876;0.0;0.0
543;1012DK;1012DK;14;100.0;100.0;100;93;G4;1182;0.0;0.0
545;1012DL;1012DM;33;100.0;96.97;100;70;G4;2032;0.0;3.03
548;1012DN;1012DN;13;100.0;100.0;100;100;G4;2043;0.0;0.0
550;1012DP;1012DP;37;100.0;94.59;100;95;G4;1817;0.0;2.7
552;1012DR;1012DR;28;100.0;85.71;100;93;G4;1667;0.0;7.14
554;1012DS;1012DS;26;100.0;100.0;100;81;G4;2377;0.0;0.0
556;1012DT;1012DT;12;100.0;100.0;100;92;G4;4043;0.0;16.67
558;1012DV;1012DV;34;100.0;88.24;100;85;G4;1619;0.0;5.88
560;1012DW;1012DW;14;100.0;100.0;100;86;G4;3563;0.0;0.0
562;1012DX;1012DX;18;100.0;100.0;100;67;G4;1997;0.0;11.11
564;1012DZ;1012EA;16;100.0;100.0;100;81;G4;3419;0.0;0.0
566;1012EB;1012EB;13;100.0;100.0;100;92;G4;2344;0.0;0.0
568;1012EC;1012EC;14;100.0;100.0;100;86;G4;2397;0.0;0.0
570;1012ED;1012ED;19;100.0;94.74;100;79;G4;5426;0.0;0.0
572;1012EE;1012EH;49;100.0;93.88;100;78;G4;1603;0.0;6.12
575;1012EJ;1012EJ;29;100.0;93.1;100;83;G4;2954;0.0;0.0
577;1012EK;1012EK;19;100.0;84.21;100;74;G4;1490;0.0;0.0
579;1012EL;1012EL;28;100.0;92.86;100;71;G4;4374;0.0;28.57
581;1012EM;1012EM;21;100.0;100.0;100;86;G4;1831;0.0;0.0
583;1012EN;1012EN;14;100.0;100.0;100;71;G4;1978;0.0;7.14
585;1012EP;1012EP;16;100.0;81.25;100;81;G4;2267;0.0;0.0
587;1012ER;1012ER;10;100.0;100.0;100;90;G4;1843;0.0;10.0
589;1012ES;1012ES;39;100.0;97.44;100;92;G4;1709;0.0;12.82
591;1012ET;1012ET;15;100.0;100.0;100;80;G4;2458;0.0;6.67
593;1012EV;1012EW;39;100.0;100.0;100;90;G4;1455;0.0;2.56
596;1012EX;1012EX;17;100.0;100.0;100;82;G4;3363;0.0;0.0
598;1012EZ;1012EZ;15;100.0;93.33;100;40;G4;6324;0.0;0.0
600;1012GA;1012GA;11;100.0;100.0;100;82;G4;1850;0.0;0.0
602;1012GB;1012GB;13;100.0;100.0;100;69;G4;1818;0.0;23.08
604;1012GC;1012GD;48;100.0;83.33;100;79;G4;2037;0.0;4.17
606;1012GE;1012GE;29;100.0;100.0;100;72;G4;2975;0.0;0.0
608;1012GG;1012GH;106;100.0;78.3;100;74;G4;1541;0.0;40.57
611;1012GJ;1012GJ;34;100.0;100.0;100;91;G4;1870;0.0;29.41
613;1012GK;1012GK;23;100.0;91.3;100;78;G4;1594;0.0;56.52
615;1012GL;1012GL;37;100.0;100.0;100;84;G4;2270;0.0;59.46
617;1012GM;1012GM;24;100.0;95.83;100;83;G4;2484;0.0;83.33
619;1012GN;1012GP;32;100.0;93.75;100;88;G4;2105;0.0;40.63
621;1012GR;1012GR;45;100.0;97.78;100;89;G4;952;0.0;51.11
623;1012GS;1012GS;29;100.0;86.21;100;59;G4;2720;0.0;75.86
625;1012GT;1012GT;34;100.0;97.06;100;71;G4;2873;0.0;94.12
627;1012GV;1012GW;18;100.0;88.89;100;94;G4;2341;0.0;72.22
629;1012GX;1012GZ;46;100.0;97.83;100;91;G4;2033;0.0;65.22
632;1012HA;1012HA;14;100.0;92.86;100;86;G4;2057;0.0;21.43
634;1012HB;1012HC;22;100.0;81.82;100;82;G4;2431;0.0;77.27
636;1012HD;1012HE;61;100.0;75.41;100;75;G4;1421;0.0;50.82
638;1012HG;1012HG;52;100.0;84.62;100;87;G4;1870;0.0;59.62
640;1012HH;1012HH;16;100.0;100.0;100;88;G4;1761;0.0;0.0
642;1012HJ;1012HJ;10;100.0;80.0;100;100;G4;1372;0.0;60.0
644;1012HK;1012HL;51;100.0;98.04;100;100;G4;1182;0.0;90.2
646;1012HM;1012HM;16;100.0;100.0;100;88;G4;2359;0.0;87.5
648;1012HP;1012HT;40;100.0;95.0;100;65;G4;6738;0.0;45.0
651;1012HV;1012HW;35;100.0;97.14;100;69;G4;2805;0.0;2.86
653;1012HX;1012HX;27;100.0;85.19;100;85;G4;2425;0.0;44.44
655;1012HZ;1012HZ;11;100.0;100.0;100;64;G4;7181;0.0;0.0
657;1012JA;1012JA;25;100.0;100.0;100;76;G4;4764;0.0;16.0
659;1012JB;1012JB;25;100.0;100.0;100;100;G4;1465;0.0;4.0
661;1012JC;1012JD;26;100.0;92.31;100;62;G4;6751;0.0;7.69
663;1012JE;1012JE;15;100.0;100.0;100;67;G4;5956;0.0;6.67
665;1012JG;1012JG;24;100.0;100.0;100;83;G4;1939;0.0;4.17
667;1012JH;1012JH;18;100.0;100.0;100;78;G4;4137;0.0;5.56
669;1012JJ;1012JL;15;100.0;100.0;100;73;G4;10661;0.0;0.0
671;1012JM;1012JM;45;100.0;82.22;100;69;G4;5196;0.0;33.33
673;1012JN;1012JN;18;100.0;88.89;100;83;G4;2822;0.0;0.0
675;1012JP;1012JP;21;100.0;100.0;100;62;G4;3106;0.0;0.0
677;1012JS;1012JV;26;100.0;96.15;100;54;G4;8270;0.0;3.85
680;1012JZ;1012KC;19;100.0;100.0;100;63;G4;5212;0.0;47.37
682;1012KD;1012KD;11;100.0;90.91;100;55;G4;11055;0.0;9.09
684;1012KE;1012KE;13;100.0;84.62;100;77;G4;3465;0.0;7.69
685;1012KG;1012KL;21;100.0;57.14;100;62;G4;6088;0.0;0.0
689;1012KM;1012KM;19;100.0;94.74;100;68;G4;2672;0.0;31.58
691;1012KN;1012KR;23;100.0;78.26;100;57;G4;7665;0.0;13.04
695;1012KS;1012KS;12;100.0;83.33;100;58;G4;4306;0.0;0.0
697;1012KT;1012KT;17;100.0;94.12;100;82;G4;2313;0.0;52.94
699;1012KV;1012KV;28;100.0;96.43;100;86;G4;2076;0.0;0.0
701;1012KW;1012KW;18;100.0;94.44;100;67;G4;6607;0.0;22.22
